Kepler ID	KOI	T_dur (h)	Depth	SNR	t0 (days)	e_t0	Peiod (days)	e_period	d/R_star	e_(d/R_star)	R_p/R_Star	e_(R_p/R_Star)	b	e_b	Radius_plan	a (AU)	Teq (K)	chi	Teff	log(g)	s_Rad	Kepmag	f_Teff
11954842	1530.01	3.4568	283	30.9	72.78115	3.00E-03	12.984971	1.10E-04	24.810394	6.90294	0.01591	6.30E-04	0.5341	0.516	1.59	0.101	793	1.43	5973	4.42	0.92	13.029	1
11764462	1531.01	2.4901	161	30	69.5865	2.60E-03	5.6992149	4.20E-05	11.649011	4.14621	0.01261	7.00E-04	0.7641	0.446	1.4	0.061	1048	1.23	5811	4.4	1.02	13.069	1
11656246	1532.01	5.0633	245	34.9	80.49376	3.60E-03	18.1145058	1.80E-04	19.006626	4.48373	0.01534	3.30E-04	0.7404	0.262	2.09	0.143	812	1.12	6225	4.32	1.25	12.841	1
7808587	1533.01	3.3559	165	22.8	67.88542	4.30E-03	6.2415156	7.40E-05	6.272686	0.75157	0.0138	4.20E-04	0.9151	0.125	1.56	0.067	1062	1.29	6122	4.41	1.04	13.939	1
4741126	1534.01	6.3509	199	21.5	79.98044	5.60E-03	20.4226742	2.90E-04	15.502169	1.8716	0.0141	3.20E-04	0.7946	0.158	1.69	0.154	729	1.16	6193	4.42	1.1	13.47	1
11669125	1535.01	6.4663	362	26.3	121.56486	5.20E-03	70.6984482	1.00E-03	82.541794	28.40304	0.01731	1.20E-03	0.2416	0.803	2.07	0.33	476	0.83	5924	4.34	1.1	13.046	1
12159249	1536.01	3.3615	82	16.4	66.56884	6.00E-03	3.7443514	6.70E-05	3.327686	1.44119	0.01024	4.70E-04	0.9383	0.139	1.28	0.049	1250	3.23	5862	4.38	1.15	12.71	2
9872292	1537.01	6.4902	61	20.4	69.69726	8.30E-03	10.1914406	2.20E-04	12.090643	1.39945	0.00675	2.00E-04	0.0082	0.03	0.85	0.096	925	1.19	6063	4.37	1.15	11.74	1
5649956	1540.01	4.1629	46786	818.6	111.21347	1.50E-04	1.2078536	7.00E-07	2.288397	0.02842	0.37634	3.20E-02	1.0535	0.305	31.64	0.02	1476	4.8	5390	4.54	0.77	15.559	1
4840513	1541.01	3.2052	48638	1247	66.6507	1.20E-04	2.3792822	8.20E-05	6.773596	1.75042	0.19685	1.40E-02	0	0.724	23.16	0.037	1468	2.21	6164	4.44	1.08	15.189	1
5270698	1543.01	4.7453	26381	1743.7	69.02879	9.00E-05	3.9643338	9.00E-07	7.33588	0.68588	0.14452	7.00E-05	0	0.416	13.69	0.048	1093	6.39	5821	4.54	0.87	14.985	1
5475431	1546.01	1.7196	14059	121.9	66.93756	3.60E-04	0.9175471	2.10E-06	4.553865	0.16233	0.10624	8.40E-04	0.0236	0.022	9.92	0.018	1675	1.31	5505	4.56	0.86	14.456	1
5283458	1547.01	2.949	18800	320.2	298.66458	2.70E-04	30.6939449	3.50E-05	89.307693	22.446501	0.12317	2.40E-03	0.0024	0.537	12.77	0.195	575	1.46	5901	4.5	0.95	15.673	1
8053552	1549.01	3.7061	11772	320.6	67.22402	4.00E-04	29.4810143	3.20E-05	35.562439	10.36663	0.65716	3.10E-01	1.5506	0.94	61.99	0.173	533	0.95	5401	4.46	0.86	15.135	1
7984047	1552.01	4.0599	16783	141.5	350.15347	8.60E-04	77.633667	4.90E-04	162.239044	3.97752	0.11097	6.70E-04	0.0292	0.024	8.51	0.32	304	1.24	4650	4.61	0.7	15.915	1
7951018	1553.01	6.6073	5911	206.8	89.30536	7.70E-04	52.7588577	1.10E-04	65.231598	16.776541	0.06933	1.40E-03	0.005	0.832	7.88	0.288	499	1.27	5942	4.46	1.04	15.182	1
5371776	1557.01	1.8417	1754	122.5	66.96491	4.80E-04	3.2957058	5.10E-06	12.25442	3.45765	0.0389	2.50E-03	0.528	0.53	3.6	0.04	972	1.33	4783	4.48	0.85	14.84	1
5371776	1557.02	2.8974	1308	70.5	67.85578	1.20E-03	9.6534843	3.30E-05	25.087067	7.07845	0.0325	2.10E-03	0.3086	0.592	3.01	0.082	679	1.36	4783	4.48	0.85	14.84	1
5371776	1557.03	1.2058	970	49.6	65.42886	1.00E-03	5.3159647	1.70E-05	16.854473	4.75558	0.03537	2.20E-03	0.9068	0.27	3.27	0.055	829	2.72	4783	4.48	0.85	14.84	1
5371776	1557.04	1.407	247	24.1	66.06878	1.90E-03	1.4991421	1.40E-05	7.248069	2.04508	0.01455	1.00E-03	0.494	0.537	1.35	0.024	1255	1.08	4783	4.48	0.85	14.84	1
8046659	1560.01	2.6788	4286	117.6	91.29838	8.30E-04	31.5691261	7.20E-05	41.351646	16.580959	0.15745	6.40E-02	1.0625	0.917	17.56	0.191	574	1.59	5620	4.38	1.02	15.042	1
4940438	1561.01	2.2756	2034	41.4	115.07953	1.60E-03	9.0859413	4.00E-05	10.850503	4.38461	0.24138	1.10E-01	1.19	0.675	21.5	0.078	808	1.47	5659	4.5	0.82	15.549	1
5219234	1563.01	2.97	1330	34.6	289.07962	2.60E-03	5.4870062	5.90E-05	9.067533	2.88959	0.03765	2.40E-03	0.8173	0.385	3.06	0.055	799	1.14	4918	4.57	0.75	15.812	1
5219234	1563.02	3.2008	1086	24.9	292.62759	4.10E-03	8.2911329	1.30E-04	11.940103	3.80501	0.03439	2.30E-03	0.8414	0.363	2.8	0.073	693	1.35	4918	4.57	0.75	15.812	1
5219234	1563.03	1.9648	499	13.4	287.63467	5.50E-03	3.205322	7.60E-05	6.336459	2.01927	0.02273	2.00E-03	0.8906	0.316	1.85	0.039	949	1.25	4918	4.57	0.75	15.812	1
5219234	1563.04	3.0289	1094	15.3	292.42044	5.80E-03	16.7382545	4.00E-04	19.072412	6.0779	0.03882	3.50E-03	0.9357	0.249	3.16	0.116	550	1.02	4918	4.57	0.75	15.812	1
5184584	1564.01	5.2811	3598	99.4	82.19926	1.40E-03	53.4496536	1.90E-04	81.095039	28.14887	0.05382	4.60E-03	0.1027	0.833	5.52	0.283	459	1.72	5709	4.51	0.94	15.287	1
5438099	1567.01	3.0868	874	34.2	288.01562	2.80E-03	7.2401366	8.10E-05	17.200987	6.09818	0.02674	2.00E-03	0.3662	0.648	2.46	0.069	775	1.3	5027	4.5	0.84	15.565	1
5438099	1567.02	2.3324	495	21.4	287.58951	3.50E-03	4.6461954	6.80E-05	12.797364	4.53699	0.02101	1.70E-03	0.5811	0.572	1.93	0.051	902	1.42	5027	4.5	0.84	15.565	1
5438099	1567.03	4.4055	729	23.1	293.51221	5.00E-03	17.3263912	3.50E-04	30.774733	10.91042	0.02412	1.90E-03	0.0071	0.774	2.22	0.123	581	1.27	5027	4.5	0.84	15.565	1
5438099	1567.04	5.6337	1054	19.9	292.87012	7.20E-03	44.8418198	1.40E-03	58.011089	20.566389	0.0293	2.30E-03	0.3866	0.643	2.69	0.232	423	1.28	5027	4.5	0.84	15.565	1
8009350	1569.01	3.2045	1252	25.4	76.03121	3.20E-03	13.7521	1.20E-04	17.372471	7.85927	0.03964	3.80E-03	0.8949	0.361	2.79	0.099	523	1.11	4639	4.65	0.65	15.587	1
8082001	1570.01	3.4106	694	38.3	287.85114	2.60E-03	6.3385181	6.60E-05	7.288579	1.21896	0.02844	6.50E-04	0.8936	0.156	3.12	0.069	987	1.27	5863	4.47	1	15.182	1
10004519	1572.01	4.4466	837	37.2	296.98624	3.30E-03	9.8031368	1.30E-04	17.127155	6.51345	0.02605	1.40E-03	0.1413	0.703	2.57	0.09	828	1.44	5920	4.53	0.9	15.439	1
5031857	1573.01	3.6555	1887	57.8	89.50613	1.20E-03	24.8103008	7.80E-05	30.214916	9.7909	0.04781	1.30E-03	0.871	0.233	4.59	0.164	597	1.25	5838	4.53	0.88	14.373	1
10028792	1574.01	11.6821	4888	135.6	98.14888	1.40E-03	114.7373047	4.60E-04	72.861038	4.99836	0.0644	4.10E-04	0.436	0.189	5.91	0.454	332	1.1	5537	4.56	0.84	14.6	1
5299459	1576.01	2.7401	863	64.5	76.04428	1.20E-03	10.4158087	3.50E-05	22.411701	8.37974	0.02832	1.80E-03	0.6801	0.524	3.2	0.091	810	1.13	5445	4.38	1.04	14.072	1
5299459	1576.02	3.0347	689	50.7	65.63245	1.80E-03	13.0841427	6.50E-05	26.09214	9.75586	0.02518	1.60E-03	0.6512	0.54	2.84	0.106	751	1.07	5445	4.38	1.04	14.072	1
5299459	1576.03	2.7258	198	10.3	79.34391	8.30E-03	23.3403206	5.20E-04	38.378151	14.3496	0.01455	1.40E-03	0.8278	0.413	1.64	0.156	619	2.97	5445	4.38	1.04	14.072	1
12506770	1577.01	1.8127	551	18.2	66.72972	3.40E-03	2.8062415	3.10E-05	7.75369	3.65708	0.0236	9.20E-03	0.7895	0.525	1.33	0.032	738	1.05	4165	4.74	0.52	15.988	1
7939330	1581.01	10.926	785	26.3	70.58642	1.00E-02	29.5441532	7.70E-04	13.792114	6.6923	0.02841	7.20E-04	0.7833	0.165	2.45	0.175	497	1.14	5301	4.56	0.79	15.481	1
4918309	1582.01	5.6453	3717	47	79.96896	2.60E-03	186.3986206	1.40E-03	131.402161	33.882339	0.07811	1.00E-02	0.9439	0.226	6.59	0.611	267	1.11	5384	4.6	0.77	15.402	1
12602568	1583.01	4.8622	478	24.1	70.20327	5.00E-03	8.0473185	1.10E-04	7.481976	0.77419	0.02248	5.90E-04	0.8369	0.149	2.01	0.077	808	1.13	5619	4.58	0.82	15.068	1
9941066	1584.01	2.4586	539	19.6	70.24408	4.20E-03	5.870719	6.90E-05	13.82312	5.83924	0.02242	5.10E-03	0.6878	0.878	1.34	0.053	588	1.17	4147	4.72	0.55	15.961	1
5470739	1585.01	5.0599	791	27.4	72.74508	4.60E-03	19.1790314	2.40E-04	29.690678	13.89503	0.02525	2.90E-03	0.014	0.731	2.3	0.137	601	1.25	5514	4.56	0.84	15.401	1
10022908	1586.01	2.0602	567	23	68.46317	2.30E-03	6.9913073	5.00E-05	21.07678	9.24649	0.0226	7.50E-03	0.621	0.57	1.75	0.067	674	1.19	4692	4.64	0.71	14.94	1
9932970	1587.01	3.3807	3972	48.8	92.06215	2.20E-03	52.9711609	3.00E-04	53.128796	24.16334	0.21355	1.00E-01	1.1295	0.746	17.74	0.251	385	1.23	5007	4.55	0.76	15.7	1
5617854	1588.01	1.5717	536	46.2	68.54688	1.20E-03	3.5174818	1.40E-05	17.226048	6.9668	0.02061	4.00E-03	0.1664	0.576	1.2	0.037	689	1.24	4106	4.73	0.54	14.699	1
5301750	1589.01	4.283	450	30.1	71.77107	3.90E-03	8.7257366	9.10E-05	11.284117	2.60775	0.02072	5.50E-04	0.7205	0.275	2.23	0.082	880	1.07	5755	4.43	0.99	14.764	1
5301750	1589.02	4.3336	480	27	68.19664	4.20E-03	12.8824902	1.40E-04	14.630733	3.38115	0.02197	6.30E-04	0.7943	0.243	2.36	0.106	774	1.29	5755	4.43	0.99	14.764	1
5301750	1589.03	5.1755	481	20.3	78.11865	6.20E-03	27.4347992	4.80E-04	24.217766	5.5967	0.02244	8.00E-04	0.8296	0.226	2.41	0.176	601	1.45	5755	4.43	0.99	14.764	1
5301750	1589.04	3.089	144	12.1	68.43005	7.70E-03	4.2245374	9.60E-05	6.957486	1.60787	0.01178	7.10E-04	0.7661	0.292	1.27	0.05	1127	1.11	5755	4.43	0.99	14.764	1
5301750	1589.05	6.3959	354	13.2	93.35258	1.20E-02	44.5462494	1.40E-03	33.455971	7.73164	0.01825	9.40E-04	0.8011	0.249	1.96	0.243	511	1.31	5755	4.43	0.99	14.764	1
5542466	1590.01	3.6025	579	17.7	134.22685	5.00E-03	12.8901062	2.00E-04	27.818907	11.8911	0.02144	3.00E-03	0.0899	0.932	1.66	0.097	576	1.06	4830	4.59	0.71	15.674	1
5542466	1590.02	1.6575	273	12.8	110.87928	4.00E-03	2.3557966	3.60E-05	8.959028	3.82951	0.01548	2.20E-03	0.5961	0.747	1.2	0.031	1020	1.91	4830	4.59	0.71	15.674	1
10028140	1591.01	3.18	815	19.7	73.29402	4.30E-03	19.6566677	2.50E-04	17.550039	4.93576	0.0373	7.90E-03	0.9687	0.22	2.79	0.131	517	1.05	5130	4.66	0.69	15.372	1
5289854	1593.01	2.6547	569	13	115.46258	5.70E-03	9.6947889	1.60E-04	21.059437	10.48956	0.02294	1.00E-02	0.691	0.727	2.21	0.088	794	1.08	5676	4.54	0.89	15.809	1
10006581	1595.01	5.4577	804	33.4	75.07733	4.20E-03	40.109993	4.50E-04	32.965717	16.14049	0.0292	1.20E-03	0.8454	0.305	2.83	0.223	499	1.1	5669	4.5	0.89	14.904	1
10027323	1596.01	2.7905	377	21.5	67.6846	4.00E-03	5.9235888	7.30E-05	11.657998	3.05091	0.01912	1.30E-03	0.7242	0.42	1.6	0.059	741	1.17	4656	4.55	0.77	15.157	1
10027323	1596.02	4.318	1204	22.1	71.68689	5.40E-03	105.3531265	1.60E-03	79.43264	20.7876	0.04403	4.70E-03	0.9531	0.211	3.69	0.4	285	1.34	4656	4.55	0.77	15.157	1
5039228	1597.01	4.6288	359	57.9	67.41835	2.20E-03	7.7967334	4.70E-05	12.913709	2.67728	0.01722	2.90E-04	0.1727	0.361	2.67	0.086	1156	1.52	6443	4.28	1.42	12.681	2
10004738	1598.01	5.828	1092	52.3	76.82143	2.50E-03	56.4744034	3.70E-04	47.085293	17.078369	0.03359	1.00E-03	0.8148	0.287	3.14	0.273	435	2.56	5565	4.5	0.86	14.279	1
10004738	1598.02	7.1491	655	29.7	78.92823	4.90E-03	92.8755722	1.20E-03	65.602211	23.79467	0.02553	8.50E-04	0.7841	0.303	2.39	0.38	369	1.53	5565	4.5	0.86	14.279	1
10004738	1598.03	2.1785	162	9.4	67.42613	6.90E-03	13.9307814	2.60E-04	18.519724	6.71731	0.015	1.20E-03	0.9418	0.192	1.4	0.107	695	2.15	5565	4.5	0.86	14.279	1
5474613	1599.01	5.6154	425	20.4	73.03269	6.70E-03	20.4174156	3.80E-04	15.459348	2.78095	0.02134	7.00E-04	0.857	0.174	2.28	0.145	645	1.31	5627	4.45	0.98	14.802	1
5438757	1601.01	6.266	263	25.2	66.70881	5.60E-03	10.3511267	1.60E-04	7.218195	1.79368	0.01708	4.10E-04	0.8441	0.139	1.52	0.09	731	1.28	5502	4.57	0.82	14.659	1
4860678	1602.01	6.0673	316	15.7	70.22957	7.70E-03	9.9774075	2.10E-04	7.759452	1.16243	0.01799	6.00E-04	0.8123	0.166	1.64	0.088	761	2.28	5596	4.56	0.84	14.943	1
5177104	1603.01	3.2023	185	18.5	66.49259	3.50E-03	3.0215425	3.30E-05	3.227771	0.91789	0.01488	4.40E-04	0.9203	0.167	1.49	0.041	1253	2.45	5995	4.52	0.92	14.429	1
5009189	1605.01	1.3022	352	15.3	68.04314	3.40E-03	4.9392242	4.50E-05	18.294905	9.05425	0.0203	8.40E-03	0.8557	0.928	2.53	0.057	1121	0.58	5680	4.32	1.14	14.832	1
9886661	1606.01	1.8732	258	30.2	66.21178	2.30E-03	5.0827093	3.40E-05	15.772889	7.02965	0.01561	2.40E-03	0.6738	0.814	1.6	0.058	990	1.1	5578	4.5	0.94	13.984	2
10055126	1608.01	4.441	210	24.3	71.71743	4.80E-03	9.1760807	1.20E-04	8.484266	0.90896	0.01505	3.90E-04	0.863	0.14	1.81	0.088	941	1.17	6030	4.38	1.1	13.797	1
10055126	1608.02	5.126	161	14.1	66.28672	9.40E-03	19.7380486	4.90E-04	14.137705	1.51464	0.01315	6.10E-04	0.8925	0.153	1.58	0.146	731	1.12	6030	4.38	1.1	13.797	1
5009743	1609.01	5.6911	480	25.4	102.57396	5.50E-03	41.6983147	6.20E-04	38.93729	7.74781	0.02062	1.30E-03	0.747	0.191	2.34	0.24	557	1.28	6063	4.43	1.04	13.956	1
10963065	1612.01	1.2288	30	12.2	65.68197	2.10E-03	2.4649987	2.00E-05	11.917724	4.15281	0.00531	2.50E-04	0.6391	0.503	0.76	0.036	1606	1.28	6027	4.22	1.31	8.769	3
6268648	1613.01	4.2342	78	22	74.086	4.70E-03	15.8662119	2.00E-04	18.01482	4.61585	0.00933	6.40E-04	0.7897	0.359	1.08	0.127	759	1.01	5945	4.42	1.06	11.049	1
4278221	1615.01	1.7195	108	31.9	65.23335	1.60E-03	1.340638	1.10E-05	4.967419	1.05631	0.00961	2.40E-04	0.5829	0.28	1.17	0.025	1764	1.56	5986	4.41	1.12	11.524	2
9015738	1616.01	2.424	147	23	72.41072	3.60E-03	13.9328146	1.30E-04	41.632553	20.25194	0.01117	1.20E-03	0.3518	0.92	1.37	0.12	817	1.19	6037	4.4	1.13	11.538	2
7215603	1618.01	3.5409	29	19	65.25658	4.60E-03	2.3643203	3.70E-05	3.150859	0.31818	0.00547	2.00E-04	0.812	0.177	0.77	0.037	1597	1.23	6134	4.3	1.29	11.6	2
4276716	1619.01	3.1778	106	13.5	65.00707	6.40E-03	20.6658859	3.60E-04	20.887611	8.89506	0.0118	1.80E-03	0.9205	0.423	0.8	0.129	464	0.9	4806	4.68	0.62	11.759	2
5561278	1621.01	5.4666	159	32.8	79.82559	4.50E-03	20.3103542	2.40E-04	16.39431	2.23275	0.0129	2.70E-04	0.8327	0.158	2.48	0.155	891	1.08	5990	4.03	1.76	11.855	2
7287683	1622.01	8.5527	272	37	101.7741	5.00E-03	69.837326	9.40E-04	40.920013	4.16037	0.01632	2.60E-04	0.7764	0.148	3.68	0.404	749	1.45	7507	4.06	2.07	12.02	1
6387542	1626.01	4.3969	471	35	65.67603	3.80E-03	2.5347726	2.60E-05	3.475278	0.27081	0.02081	4.10E-04	0.673	0.172	1.74	0.033	1157	1.29	5439	4.55	0.77	15.341	1
6543893	1627.01	2.8835	681	22.5	65.19253	7.10E-03	10.2967777	1.60E-04	20.073399	7.98919	0.02561	3.60E-03	0.7151	0.728	2.14	0.086	685	1.24	5207	4.57	0.77	15.767	1
6543893	1627.02	2.3276	314	12.3	286.75381	6.30E-03	5.9391665	1.50E-04	13.909249	5.53587	0.01733	2.60E-03	0.7264	0.714	1.45	0.06	820	1.18	5207	4.57	0.77	15.767	1
6975129	1628.01	3.4876	471	36.3	80.10501	2.90E-03	19.747303	1.50E-04	33.03091	13.30872	0.02106	1.80E-03	0.6781	0.662	2.74	0.153	763	2.07	6197	4.38	1.19	12.949	2
8685497	1629.01	2.0931	138	19.4	65.44856	3.80E-03	4.4096732	5.00E-05	10.11966	4.31836	0.01193	1.60E-03	0.7947	0.653	1.49	0.055	1181	1.49	5864	4.38	1.15	13.574	2
9017682	1630.01	4.0766	149	12.3	71.13877	6.70E-03	11.3048801	2.00E-04	11.540679	4.72239	0.01875	9.30E-04	0.862	0.265	1.69	0.096	713	1.38	5509	4.57	0.83	15.152	1
9277896	1632.01	2.9439	103	21.1	66.83671	4.00E-03	4.5949202	5.40E-05	8.869116	2.64467	0.00982	4.50E-04	0.6863	0.456	1.3	0.054	1296	1.11	6209	4.28	1.21	13.298	1
9401997	1633.01	5.0066	456	14.5	71.49995	8.60E-03	32.2986069	7.50E-04	34.778946	14.33977	0.02094	3.90E-03	0.738	0.795	1.87	0.194	473	1.07	5220	4.58	0.82	15.2	1
10621666	1636.01	3.2334	165	16.4	69.6665	5.00E-03	2.6183491	4.60E-05	4.210706	1.52383	0.01256	5.90E-04	0.7623	0.318	1.07	0.036	1169	1.21	5697	4.6	0.78	14.598	1
10686864	1637.01	2.661	495	18.6	66.38613	4.30E-03	2.9704392	4.30E-05	4.499093	2.16533	0.02408	1.50E-03	0.8845	0.279	1.78	0.037	924	1.18	4894	4.66	0.68	15.759	1
10749128	1639.02	1.074	116	7.2	66.44976	6.40E-03	9.9822588	1.90E-04	26.822618	13.27105	0.01195	2.30E-03	0.9389	0.412	1.37	0.094	891	0.93	6044	4.44	1.05	13.538	1
10879038	1641.01	2.7349	203	11.8	68.09731	7.10E-03	4.8538241	1.10E-04	12.272565	4.85384	0.01297	1.00E-03	0.4576	0.637	1.3	0.056	1038	1.2	5798	4.51	0.92	14.971	1
10990917	1643.01	4.5275	373	19.9	69.45761	5.60E-03	11.0456409	1.80E-04	15.191708	5.29692	0.01823	1.10E-03	0.6117	0.535	2.05	0.097	842	1.67	5853	4.41	1.03	14.681	1
11046025	1646.01	1.8705	180	13.5	66.41502	4.60E-03	3.7202265	5.70E-05	14.022165	2.61243	0.01196	2.20E-03	0.4175	0.317	1.02	0.043	908	1.16	4837	4.55	0.78	14.293	1
11153121	1647.01	5.9628	289	22	67.50676	6.30E-03	14.9701462	2.90E-04	12.96383	1.68894	0.01671	5.00E-04	0.7608	0.191	1.92	0.115	744	1.25	5576	4.35	1.05	14.167	1
11153121	1647.02	7.2532	288	15.3	82.07578	9.80E-03	32.2757416	1.10E-03	21.635492	2.8187	0.01662	6.90E-04	0.7932	0.193	1.91	0.191	578	1.25	5576	4.35	1.05	14.167	1
11153121	1647.03	4.4753	101	9.5	66.83353	1.20E-02	6.3309073	2.40E-04	7.303986	0.95157	0.00927	6.60E-04	0.7537	0.271	1.06	0.065	990	1.17	5576	4.35	1.05	14.167	1
11177543	1648.01	2.5586	370	10.9	75.09424	6.70E-03	38.3252716	7.40E-04	114.282501	56.114269	0.01722	7.70E-03	0.1933	0.882	1.58	0.218	456	0.93	5266	4.56	0.84	14.31	1
11337141	1649.01	1.6887	421	13.2	64.63117	3.60E-03	4.0435386	4.70E-05	17.622826	8.31619	0.01884	7.00E-03	0.3334	0.836	1.07	0.04	607	3.63	3819	4.74	0.52	14.963	1
11337372	1650.01	3.9039	652	19.2	69.00375	1.20E-02	6.5324311	1.90E-04	7.235439	1.64599	0.02719	9.90E-04	0.8602	0.203	2.6	0.068	859	1.45	5426	4.55	0.88	15.28	1
11337833	1651.01	5.8989	581	15.8	86.53428	9.40E-03	51.3001938	1.40E-03	29.09767	9.34267	0.02655	1.30E-03	0.9285	0.177	2.52	0.267	460	0.9	5774	4.54	0.87	14.739	1
11547505	1655.01	1.3268	223	41.5	68.59964	7.80E-04	0.9384704	5.50E-06	4.361886	1.87497	0.01426	4.60E-04	0.6309	0.402	1.49	0.018	1822	1.23	5668	4.45	0.96	13.757	1
4471747	1656.01	5.4233	442	10.9	78.31953	1.20E-02	51.3899879	2.10E-03	61.928677	30.808571	0.01968	9.40E-03	0.555	0.868	2.11	0.267	493	1.45	5826	4.43	0.98	15.03	1
4650733	1659.01	4.3261	454	16.6	76.92313	6.60E-03	29.5383835	5.20E-04	35.440441	15.3229	0.02108	4.20E-03	0.7624	0.922	2.65	0.2	673	1.1	6350	4.4	1.15	15.111	1
4830605	1660.01	4.6938	472	12.2	97.15911	9.50E-03	35.6380005	1.00E-03	53.318489	24.82416	0.01988	5.60E-03	0.4419	0.711	1.85	0.209	510	1.04	5729	4.56	0.85	15.614	1
4844004	1662.01	0.9039	363	24.7	66.38416	9.00E-04	0.7840262	7.90E-06	4.230371	1.85468	0.01952	4.50E-03	0.806	0.791	1.7	0.016	1639	1.18	5262	4.59	0.8	15.479	1
4932442	1665.01	4.5793	116	15.4	70.06538	7.00E-03	6.9338026	1.50E-04	7.15059	1.30476	0.01088	4.60E-04	0.8034	0.209	1.22	0.074	976	1.09	5925	4.46	1.03	14.042	1
4932442	1665.02	3.2063	78	8.5	70.12475	1.00E-02	5.914607	1.80E-04	6.431488	1.17355	0.00902	7.30E-04	0.9024	0.204	1.02	0.067	1026	1.28	5925	4.46	1.03	14.042	1
5183357	1669.01	8.4774	419	27.1	108.16823	5.90E-03	61.0390015	1.10E-03	56.004078	3.4229	0.01855	3.90E-04	0.0304	0.047	2	0.306	484	1.16	6099	4.46	0.99	14.171	1
5269467	1672.01	3.629	914	18.1	70.51874	5.30E-03	33.867363	4.70E-04	59.496998	27.94566	0.02846	8.30E-03	0.6012	0.755	1.89	0.177	360	0.99	4394	4.68	0.61	15.81	1
5360920	1675.01	1.7868	1088	20.9	77.44888	2.80E-03	14.624301	1.10E-04	20.479496	9.97691	0.09672	4.80E-02	1.0468	0.918	7.61	0.11	625	1.48	5534	4.64	0.72	15.789	1
5526717	1677.01	3.3594	512	19.5	111.14777	4.70E-03	52.0698624	7.10E-04	70.60952	30.691771	0.02347	1.80E-03	0.8318	0.428	1.91	0.259	413	1.03	5513	4.62	0.75	14.279	1
5526717	1677.02	2.9015	95	8.3	64.75574	1.10E-02	8.5117006	2.60E-04	21.109756	9.17576	0.00871	8.20E-04	0.3621	0.67	0.71	0.077	757	1.62	5513	4.62	0.75	14.279	1
5531953	1681.01	2.2104	617	18.1	71.33173	3.70E-03	6.9392285	7.10E-05	23.279058	11.34527	0.02263	6.00E-03	0.323	0.939	1.28	0.058	493	1.25	3741	4.74	0.52	15.855	1
6034945	1683.01	4.5734	315	24.4	66.96901	4.40E-03	9.1151295	1.10E-04	13.814753	6.79058	0.01637	7.00E-04	0.4603	0.504	1.75	0.085	855	1.45	5701	4.44	0.98	14.63	1
6048024	1684.01	2.5694	1627	84	84.47764	1.10E-03	62.8155746	1.80E-04	72.173363	19.932461	0.06071	1.70E-02	0.9878	0.341	6.73	0.32	485	1.17	6162	4.47	1.02	12.849	1
6049190	1685.01	6.8268	932	30.2	122.16968	5.30E-03	70.4654083	1.00E-03	60.356045	27.438919	0.02955	1.80E-03	0.6886	0.561	3.44	0.348	480	1.12	6211	4.43	1.07	14.811	1
6149553	1686.01	4.2265	633	7.6	90.26191	1.30E-02	56.8671684	2.10E-03	74.928757	36.29274	0.02474	8.80E-03	0.7202	0.573	1.41	0.236	240	1.24	3665	4.74	0.52	15.886	1
6198999	1687.01	2.2252	426	25.6	65.55545	2.80E-03	3.9324491	3.30E-05	9.660808	3.85639	0.02044	2.60E-03	0.7302	0.619	1.64	0.044	841	1.16	4667	4.58	0.73	15.32	1
6310636	1688.01	3.4118	119	22.1	65.02273	2.50E-03	0.9210557	1.20E-05	1.445855	0.50476	0.01123	3.70E-04	0.8522	0.234	0.93	0.017	1629	1.33	5513	4.54	0.76	14.542	1
6616218	1692.01	2.7219	805	130.1	70.26395	7.00E-04	5.9603996	1.10E-05	16.434589	3.83795	0.02553	6.10E-04	0.2967	0.38	2.65	0.065	928	1.29	5501	4.49	0.95	12.557	2
6616218	1692.02	2.0837	81	19.6	66.31331	3.60E-03	2.4610982	2.80E-05	9.112997	2.12815	0.00808	3.30E-04	0.0181	0.679	0.84	0.036	1247	1.2	5501	4.49	0.95	12.557	2
6696462	1693.01	1.0884	815	44.5	70.23136	9.80E-04	3.4037459	1.10E-05	24.495075	11.29477	0.02508	7.30E-03	0.0104	0.733	2.29	0.042	1061	0.97	5384	4.53	0.84	14.98	1
7220429	1700.01	2.9175	267	22.7	72.35351	3.90E-03	8.0376167	8.60E-05	11.879057	5.08616	0.01737	2.20E-03	0.8475	0.499	1.49	0.072	708	1.15	4858	4.54	0.79	14.471	1
7222086	1701.01	1.2064	83	30	66.5864	1.60E-03	2.4390056	1.40E-05	15.578605	1.34034	0.00825	2.10E-04	0.0257	0.045	1.69	0.042	2086	1.26	7065	4.1	1.88	11.041	1
7304449	1702.01	1.1291	840	29.3	64.82531	9.90E-04	1.5381625	8.00E-06	7.185863	3.579	0.02938	1.20E-02	0.768	0.533	1.63	0.021	764	1.31	3523	4.73	0.51	15.722	1
7386827	1704.01	2.8463	645	35.5	70.75365	2.50E-03	10.4187508	7.00E-05	20.619326	9.26138	0.02486	2.80E-03	0.7124	0.672	2.89	0.091	823	1.23	5453	4.35	1.07	14.86	1
7522911	1705.01	5.6528	522	17.4	64.8318	7.30E-03	20.4994068	4.00E-04	14.211883	2.17875	0.02447	8.60E-04	0.8874	0.15	2.67	0.151	682	1.09	6011	4.48	1	15.442	1
